listing_id,room_type,property_type,neighbourhood_name,accommodates,bedrooms,beds,bathrooms,listing_price,minimum_nights,maximum_nights,instant_bookable,host_is_superhost,host_listing_count,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,cutoff_date,dataset_version
997858871149036095,Entire home/apt,Entire condo,Watergraafsmeer,4,2.0,2.0,1.5,310.0,2,30,False,False,1,12.0,12.0,338.6666666666667,737.0,366.0,25,0.2777777777777778,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
997945535871231481,Entire home/apt,Entire condo,IJburg - Zeeburgereiland,2,1.0,,1.5,,3,30,False,False,1,9.0,9.0,367.44444444444446,710.0,409.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
998396833731053068,Entire home/apt,Entire rental unit,Oostelijk Havengebied - Indische Buurt,2,1.0,1.0,1.0,126.0,5,365,False,False,1,2.0,2.0,493.5,802.0,586.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
998424228153575492,Entire home/apt,Entire rental unit,Centrum-West,2,1.0,1.0,1.0,351.0,5,365,False,False,1,7.0,7.0,278.57142857142856,407.0,342.0,73,0.8111111111111111,5.0,365.0,13,0.43333333333333335,5.0,365.0,30,20,0.6666666666666666,0,2026-08-11,v1_audit_cleaned
998448898797735238,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,2.0,2.0,1.0,321.0,3,365,False,False,1,2.0,2.0,552.5,709.0,448.0,25,0.2777777777777778,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
998474749748456813,Entire home/apt,Entire condo,Noord-Oost,2,1.0,,1.0,,2,30,False,False,1,1.0,1.0,784.0,784.0,953.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
998506532915361506,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,2.0,1.0,138.0,4,18,False,False,1,5.0,5.0,345.2,498.0,436.0,25,0.2777777777777778,2.0,18.0,0,0.0,2.0,18.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
998609298295381113,Entire home/apt,Entire rental unit,Oud-Oost,2,1.0,1.0,1.0,176.0,3,30,False,False,1,14.0,14.0,343.2857142857143,997.0,449.0,25,0.2777777777777778,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999006239099442786,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,1.0,1.0,141.0,3,15,False,False,1,13.0,13.0,235.84615384615384,499.0,354.0,0,0.0,3.0,15.0,0,0.0,3.0,15.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999050146111928777,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,4,2.0,,1.0,,1,365,False,False,1,3.0,3.0,108.66666666666667,145.0,695.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999063347676522924,Entire home/apt,Entire rental unit,Centrum-Oost,4,1.0,,1.0,,2,20,False,False,1,15.0,15.0,176.06666666666666,340.0,429.0,0,0.0,2.0,20.0,0,0.0,2.0,20.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999079224923495119,Entire home/apt,Entire rental unit,IJburg - Zeeburgereiland,4,2.0,2.0,2.5,266.0,1,365,False,False,1,0.0,0.0,,,120.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999111138686845258,Entire home/apt,Entire home,Zuid,4,4.0,4.0,2.0,600.0,3,30,False,False,1,1.0,1.0,411.0,411.0,660.0,34,0.37777777777777777,3.0,30.0,26,0.8666666666666667,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999748838167496703,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.5,,2,365,False,False,1,9.0,9.0,173.33333333333334,501.0,379.0,0,0.0,2.566666666666667,365.0,0,0.0,2.533333333333333,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999804080163908373,Private room,Private room in guesthouse,Centrum-Oost,4,1.0,,1.0,,1,365,True,False,1,10.0,10.0,97.1,334.0,725.0,90,1.0,1.0,365.0,30,1.0,1.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
999825052504146047,Entire home/apt,Entire rental unit,Centrum-Oost,2,1.0,,1.0,,3,365,False,True,1,18.0,18.0,189.5,530.0,471.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999873894214304238,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,3,2.0,2.0,1.0,353.0,3,365,False,False,1,8.0,8.0,324.5,655.0,765.0,25,0.2777777777777778,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999883740592515272,Entire home/apt,Entire condo,Westerpark,2,1.0,1.0,1.0,190.0,4,30,False,False,1,1.0,1.0,1016.0,1016.0,1023.0,25,0.2777777777777778,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
999896186461544194,Entire home/apt,Entire home,Oud-Noord,2,1.0,1.0,1.5,198.0,2,14,False,False,1,10.0,10.0,279.6,443.0,822.0,0,0.0,2.0,14.0,0,0.0,2.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1000033344100120272,Entire home/apt,Entire home,De Baarsjes - Oud-West,4,2.0,,1.5,,3,5,False,False,1,8.0,8.0,187.5,517.0,845.0,0,0.0,3.0,5.0,0,0.0,3.0,5.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1000066837570466403,Entire home/apt,Entire home,Noord-West,4,3.0,,1.0,,3,30,False,False,1,7.0,7.0,320.0,730.0,477.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1000084611260726063,Entire home/apt,Entire rental unit,Bos en Lommer,2,1.0,,1.0,,5,365,False,False,1,0.0,0.0,,,120.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1000137169358231636,Entire home/apt,Entire rental unit,Slotervaart,4,2.0,,1.5,,3,18,False,False,1,8.0,8.0,249.625,630.0,478.0,0,0.0,3.0,18.0,0,0.0,3.0,18.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1000446069572409663,Entire home/apt,Entire rental unit,Centrum-Oost,2,1.0,1.0,1.0,180.0,2,30,False,False,1,12.0,12.0,282.6666666666667,747.0,453.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1000493452038041581,Entire home/apt,Boat,Westerpark,16,8.0,24.0,5.5,1773.0,2,365,False,True,3,2.0,2.0,463.5,484.0,485.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1000616228688125667,Entire home/apt,Entire rental unit,Oud-Oost,2,1.0,1.0,1.0,222.0,3,20,False,False,1,1.0,1.0,441.0,441.0,373.0,25,0.2777777777777778,3.8444444444444446,20.0,0,0.0,3.8,20.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1000641015782385574,Entire home/apt,Entire rental unit,Oud-Noord,2,1.0,1.0,1.0,125.0,1,1125,False,False,35,6.0,6.0,155.5,273.0,453.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1000803814998729674,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,4,2.0,,1.0,,3,30,False,,1,2.0,2.0,304.5,359.0,489.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1001038303846389335,Entire home/apt,Entire rental unit,IJburg - Zeeburgereiland,4,2.0,2.0,1.5,131.0,2,30,False,False,4,87.0,87.0,230.1494252873563,992.0,352.0,90,1.0,2.0,1125.0,30,1.0,2.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
1001214808746042446,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,0.0,1.0,1.0,209.0,1,365,False,False,1,0.0,0.0,,,120.0,25,0.2777777777777778,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1001271960284991986,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,2.0,2.0,1.5,360.0,3,7,False,False,1,12.0,12.0,266.25,876.0,404.0,0,0.0,3.0,7.0,0,0.0,3.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1001848663411290932,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,3,2.0,2.0,1.5,400.0,14,365,False,False,1,7.0,7.0,228.42857142857142,533.0,448.0,25,0.2777777777777778,14.0,365.0,0,0.0,14.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1001981052069400096,Entire home/apt,Entire home,Bos en Lommer,2,2.0,,1.0,,1,14,False,False,1,1.0,1.0,484.0,484.0,1011.0,0,0.0,1.0,14.0,0,0.0,1.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1002130205239444859,Entire home/apt,Entire serviced apartment,Buitenveldert - Zuidas,2,1.0,0.0,1.0,135.0,2,30,False,False,1,1.0,1.0,68.0,68.0,578.0,25,0.2777777777777778,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1002648101440844537,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,2.0,2.0,1.0,240.0,4,30,False,False,1,6.0,6.0,542.6666666666666,766.0,730.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1002653902152290029,Private room,Private room in bed and breakfast,Zuid,3,2.0,,1.0,,30,30,False,False,1,6.0,6.0,232.83333333333334,443.0,720.0,0,0.0,30.0,30.0,0,0.0,30.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1002698285976335993,Entire home/apt,Entire rental unit,Centrum-West,2,1.0,1.0,1.0,270.0,3,14,False,False,1,7.0,7.0,191.42857142857142,374.0,829.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1002710089093686677,Entire home/apt,Entire rental unit,Oostelijk Havengebied - Indische Buurt,2,1.0,1.0,1.0,172.0,2,365,False,False,1,2.0,2.0,221.0,305.0,426.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1002725709146000359,Entire home/apt,Entire rental unit,Slotervaart,4,2.0,1.0,1.5,283.0,2,6,False,False,1,14.0,14.0,240.78571428571428,740.0,437.0,0,0.0,2.0,6.0,0,0.0,2.0,6.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1002749531629072466,Entire home/apt,Entire home,De Baarsjes - Oud-West,4,3.0,,1.0,,7,365,False,False,1,0.0,0.0,,,120.0,0,0.0,7.0,365.0,0,0.0,7.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1002843135535092193,Entire home/apt,Entire rental unit,Slotervaart,4,3.0,2.0,1.0,247.0,10,16,False,False,1,3.0,3.0,238.33333333333334,455.0,463.0,25,0.2777777777777778,10.0,16.0,0,0.0,10.0,16.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1002933604288415886,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,2.0,2.0,1.0,304.0,3,365,False,False,1,15.0,15.0,320.3333333333333,989.0,420.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1003324098055314609,Entire home/apt,Entire home,Oostelijk Havengebied - Indische Buurt,3,2.0,,1.0,,3,365,False,False,1,6.0,6.0,389.0,997.0,991.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1003350202864505493,Entire home/apt,Entire rental unit,Westerpark,2,1.0,,1.0,,3,30,False,False,1,8.0,8.0,231.875,449.0,586.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1004223241922441146,Entire home/apt,Entire rental unit,Oostelijk Havengebied - Indische Buurt,4,2.0,,1.0,,2,365,False,False,1,9.0,9.0,342.44444444444446,786.0,424.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1004344116859012501,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,1.0,1.0,250.0,2,30,False,False,1,1.0,1.0,225.0,225.0,637.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1004870266428229399,Entire home/apt,Entire rental unit,Noord-West,4,2.0,2.0,1.0,176.0,5,28,False,False,1,12.0,12.0,195.83333333333334,407.0,657.0,0,0.0,5.0,28.0,0,0.0,5.0,28.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1005079696909825355,Entire home/apt,Entire rental unit,Centrum-West,2,1.0,,1.0,,3,365,False,False,1,1.0,1.0,290.0,290.0,590.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1005655219843689237,Entire home/apt,Entire rental unit,Oud-Oost,2,1.0,1.0,1.0,147.0,2,365,False,False,1,4.0,4.0,189.0,313.0,694.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1005670656771199149,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.0,,5,14,False,False,1,1.0,1.0,525.0,525.0,786.0,0,0.0,3.7,14.0,0,0.0,3.8,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1005671273019013177,Entire home/apt,Entire condo,Bos en Lommer,3,2.0,2.0,1.0,388.0,2,365,False,False,1,10.0,10.0,234.7,596.0,406.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1005699911296962014,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,3.0,3.0,2.0,333.0,1,365,False,False,1,4.0,4.0,173.0,383.0,744.0,25,0.2777777777777778,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1005725790190317122,Entire home/apt,Entire rental unit,Bos en Lommer,4,1.0,2.0,1.0,159.0,2,30,False,True,1,16.0,16.0,184.875,746.0,436.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1006287123129396411,Entire home/apt,Entire condo,Oostelijk Havengebied - Indische Buurt,2,1.0,1.0,1.0,200.0,8,30,False,False,1,1.0,1.0,51.0,51.0,953.0,25,0.2777777777777778,30.0,30.0,0,0.0,30.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1006563023120789390,Entire home/apt,Entire rental unit,Oostelijk Havengebied - Indische Buurt,4,2.0,,2.0,,5,20,False,False,1,1.0,1.0,248.0,248.0,975.0,0,0.0,5.0,20.0,0,0.0,5.0,20.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1006982298647309372,Entire home/apt,Entire home,De Baarsjes - Oud-West,4,2.0,1.0,1.0,338.0,2,14,False,False,1,3.0,3.0,460.0,815.0,408.0,25,0.2777777777777778,2.422222222222222,14.0,0,0.0,2.4,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1008756974637294123,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.0,,7,365,False,False,1,0.0,0.0,,,120.0,0,0.0,7.0,365.0,0,0.0,7.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1009258118513534345,Entire home/apt,Entire rental unit,Oud-Oost,2,1.0,0.0,1.0,124.0,4,365,False,False,1,3.0,3.0,269.6666666666667,313.0,808.0,25,0.2777777777777778,4.0,365.0,0,0.0,4.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1009823874682951205,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,2.0,1.0,1.0,204.0,2,7,False,False,1,1.0,1.0,243.0,243.0,422.0,0,0.0,2.0,7.0,0,0.0,2.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1009947098347990641,Entire home/apt,Entire rental unit,IJburg - Zeeburgereiland,2,1.0,1.0,1.0,160.0,2,365,False,True,2,52.0,52.0,243.53846153846155,873.0,365.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1010076498876615670,Private room,Private room in home,Noord-West,2,,,1.0,,2,7,False,False,1,23.0,23.0,333.82608695652175,1000.0,845.0,0,0.0,2.0,7.0,0,0.0,2.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1010118106945291753,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,,1.5,,4,365,False,False,1,3.0,3.0,453.3333333333333,674.0,723.0,0,0.0,4.0,365.0,0,0.0,4.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1010183954436376610,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,1.0,1.0,233.0,3,30,False,False,1,6.0,6.0,301.0,622.0,695.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1010203849438147299,Entire home/apt,Entire rental unit,Oud-Oost,2,1.0,,1.0,,3,12,False,False,1,0.0,0.0,,,120.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1010677106788829206,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.0,,3,365,False,False,1,0.0,0.0,,,120.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1010849178221224428,Entire home/apt,Houseboat,De Pijp - Rivierenbuurt,4,3.0,3.0,1.0,808.0,1,30,False,False,1,11.0,11.0,263.0,744.0,421.0,90,1.0,1.0,30.0,30,1.0,1.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
1010879635450649863,Entire home/apt,Entire rental unit,Zuid,2,1.0,1.0,1.0,252.0,7,30,False,False,1,10.0,10.0,280.2,563.0,392.0,25,0.2777777777777778,7.0,30.0,0,0.0,7.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1011075445090775358,Entire home/apt,Entire home,Noord-Oost,5,3.0,,1.0,,5,28,False,False,1,8.0,8.0,324.75,462.0,466.0,0,0.0,5.0,28.0,0,0.0,5.0,28.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1011383741560547882,Entire home/apt,Entire home,Centrum-Oost,4,3.0,,2.5,,3,30,False,False,1,13.0,13.0,308.9230769230769,631.0,414.0,0,0.0,2.566666666666667,30.0,0,0.0,2.6,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1011634178332275336,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,2.0,2.0,1.0,295.0,4,14,True,False,1,5.0,5.0,163.0,376.0,760.0,0,0.0,4.0,14.0,0,0.0,4.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1012085949656816301,Entire home/apt,Entire rental unit,Westerpark,2,1.0,,1.0,,6,20,False,False,1,9.0,9.0,236.55555555555554,392.0,830.0,0,0.0,6.0,20.0,0,0.0,6.0,20.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1012181426551313105,Entire home/apt,Entire rental unit,Westerpark,2,1.0,1.0,1.0,149.0,3,365,False,False,1,4.0,4.0,308.25,633.0,693.0,25,0.2777777777777778,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1012240501367277952,Entire home/apt,Entire home,Oud-Noord,3,3.0,,1.0,,6,365,False,False,1,0.0,0.0,,,120.0,0,0.0,6.0,365.0,0,0.0,6.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1012342447941152377,Private room,Private room in bed and breakfast,Watergraafsmeer,2,1.0,,1.0,,2,5,False,False,1,2.0,2.0,300.5,398.0,485.0,0,0.0,2.0,5.0,0,0.0,2.0,5.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1012365816329555878,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,267.0,2,15,False,True,1,8.0,8.0,294.875,475.0,408.0,0,0.0,2.0,15.0,0,0.0,2.0,15.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1012873744798144958,Private room,Private room in rental unit,De Baarsjes - Oud-West,2,1.0,1.0,1.5,162.0,3,14,False,True,1,49.0,49.0,377.2040816326531,997.0,335.0,19,0.2111111111111111,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1012963371503302887,Entire home/apt,Entire loft,Centrum-West,2,1.0,1.0,1.0,310.0,5,30,False,True,1,11.0,11.0,213.63636363636363,472.0,445.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1013066460804887620,Entire home/apt,Entire townhouse,Watergraafsmeer,4,2.0,2.0,2.0,429.0,4,14,False,False,1,1.0,1.0,401.0,401.0,662.0,0,0.0,5.0,14.0,0,0.0,5.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1013208652912336632,Entire home/apt,Entire home,Zuid,4,2.0,2.0,1.0,1600.0,5,30,False,False,1,0.0,0.0,,,120.0,90,1.0,5.0,30.0,30,1.0,5.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
1013723989389123530,Private room,Private room in rental unit,Oud-Noord,1,,,1.5,,2,365,False,False,2,9.0,9.0,244.44444444444446,403.0,437.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1013970996473484688,Entire home/apt,Entire rental unit,Bos en Lommer,3,2.0,,1.0,,3,60,False,False,1,5.0,5.0,266.6,590.0,741.0,0,0.0,3.0,60.0,0,0.0,3.0,60.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1014337025160216163,Entire home/apt,Room in aparthotel,Centrum-West,11,6.0,,2.5,,3,365,False,True,10,1.0,1.0,356.0,356.0,828.0,73,0.8111111111111111,3.0,365.0,18,0.6,3.0,365.0,30,26,0.8666666666666667,0,2026-08-11,v1_audit_cleaned
1014342342797828897,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,256.0,3,10,False,False,1,5.0,4.0,222.0,360.0,632.0,0,0.0,3.2888888888888888,10.0,0,0.0,3.2666666666666666,10.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1014376471460545491,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.0,,4,20,False,False,1,11.0,11.0,303.09090909090907,854.0,458.0,0,0.0,4.0,20.0,0,0.0,4.0,20.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1014377180437277375,Entire home/apt,Entire home,De Aker - Nieuw Sloten,3,2.0,2.0,1.0,159.0,1,7,False,False,1,8.0,8.0,110.125,168.0,540.0,0,0.0,1.0,7.0,0,0.0,1.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1014562810521529815,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,,1.0,,3,30,False,False,1,4.0,4.0,181.25,275.0,953.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1014893849650609971,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,198.0,4,30,False,False,1,5.0,5.0,217.6,454.0,505.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1014909655491452101,Private room,Private room in bed and breakfast,Zuid,2,1.0,2.0,1.0,125.0,2,365,False,True,2,45.0,45.0,215.17777777777778,713.0,337.0,87,0.9666666666666667,2.0,365.0,30,1.0,2.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
1015083148378071971,Entire home/apt,Entire rental unit,Centrum-West,2,1.0,1.0,1.0,309.0,3,365,False,False,1,7.0,7.0,387.85714285714283,560.0,445.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1015121266539832849,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,2.0,1.0,1.0,209.0,2,365,False,False,1,7.0,7.0,315.7142857142857,609.0,457.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1015234050624871634,Entire home/apt,Entire rental unit,Buitenveldert - Zuidas,4,2.0,2.0,1.0,405.0,3,31,False,False,1,8.0,8.0,256.75,940.0,359.0,90,1.0,3.0,31.0,30,1.0,3.0,31.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
1015342164585958205,Private room,Private room in home,Bijlmer-Oost,2,1.0,1.0,1.0,82.0,2,7,True,False,2,73.0,73.0,178.36986301369862,1000.0,363.0,0,0.0,2.0,7.0,0,0.0,2.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1015888893910237411,Entire home/apt,Entire rental unit,Zuid,2,1.0,1.0,1.0,180.0,1,365,False,True,1,11.0,11.0,185.63636363636363,449.0,464.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1015983729715757300,Entire home/apt,Entire rental unit,Slotervaart,2,1.0,,1.0,,12,365,False,False,1,2.0,2.0,339.0,392.0,753.0,0,0.0,12.0,365.0,0,0.0,12.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1016030357243428693,Entire home/apt,Entire rental unit,Centrum-Oost,2,1.0,1.0,1.0,203.0,5,30,False,False,1,0.0,0.0,,,120.0,25,0.2777777777777778,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1016404141112554638,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,,1.0,,6,14,False,False,1,0.0,0.0,,,120.0,0,0.0,6.0,14.0,0,0.0,6.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1016565824792937199,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,3,1.0,1.0,1.0,253.0,4,365,False,False,1,3.0,3.0,115.0,201.0,477.0,25,0.2777777777777778,4.0,365.0,0,0.0,4.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
1016811728651128578,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,,,1.0,,3,30,False,False,1,3.0,3.0,298.0,429.0,814.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
